x	y	text
695	675	방문구분
218	675	FROM_YMD
113	676	요청일시
137	676	요청타입
159	676	세부목록SID
395	676	최초등록자ID
245	676	관계기관폐지일.
500	676	신청상태
520	676	조사내용
541	676	기록물형태
563	676	변동내역
319	676	기관코드 (FK)
427	676	최초등록자ID
695	676	전시관번호 (FK)
455	676	최초등록일시
582	676	첨부파일일련번호
218	677	TO_YMD
291	677	기관코드 (FK)
671	677	전시관번호
113	677	다운로드시작일시
159	677	일련번호
395	677	최초등록일시
500	677	신청자명
520	677	원본여부
541	677	수집상태
563	677	사후관리안내통보일자
319	677	SEQ_NO
427	677	최초등록일시
455	677	최종수정자ID
137	678	요청일시
1021	678	통보년도
1049	678	기록관리기관구분(SP016)
291	678	SEQ_NO
113	678	다운로드종료일시
159	678	파일명
395	678	최종수정자ID
695	678	방문자수
500	678	신청인주민번호1
520	678	검토일자
541	678	기록물수량
563	678	방문일자
582	678	대상파일명
427	679	최종수정자ID
455	679	최종수정일시
671	679	전시관명
137	679	요청처리여부
1021	679	통보기관코드
269	679	기관코드
113	679	삭제일시
159	679	변환상태 (SV148)
319	679	CONTENTS_FUNC
395	679	최종수정일시
582	679	저장장소ID
695	679	최초등록자ID
500	680	신청인주민번호2
520	680	검토결과
541	680	기록물단위
563	680	방문자명
1049	680	보존서고면적-고정식-종이기록물
291	680	ORGAN_ALIAS
427	680	최종수정일시
671	680	내부장비
137	680	최초등록자ID
113	681	오류메세지
159	681	최초등록자ID
319	681	OP_FROM
695	681	최초등록일시
500	681	신청자우편번호
520	681	수선관리
541	681	기록물주요내용
563	681	소유자명
582	681	최초등록일시
1049	681	보존서고면적-고정식-전자기록물
1021	681	기록관리기관구분 (FK)
269	681	차수
671	681	위치
137	681	최초등록일시
159	682	최초등록일시
319	682	OP_TO
582	682	최초등록자ID
695	682	최종수정자ID
500	682	신청자주소
520	682	심의일자
541	682	기록물보존장소
563	682	소유자주민번호1
1021	682	보존서고면적-고정식-종이기록물
1049	682	보존서고면적-고정식-시청각-오디오
269	682	기관명
671	683	평수
137	683	최종수정자ID
718	683	조사년도
159	683	최종수정자ID
695	683	최종수정일시
500	683	신청자상세주소
520	683	심의결과내용
541	683	기록물지정일자
563	683	소유자주민번호2
582	683	최종수정일시
860	683	개설년도
887	683	강사성명 (FK)
907	683	조사년도
923	683	게시판의 고유번호
1049	683	보존서고면적-고정식-시청각-비디오
1021	684	보존서고면적-고정식-전자기록물
269	684	최상위기관 코드
959	684	표준순번
671	684	비고
741	684	조사년도
943	684	기관코드
137	684	최종수정일시
355	684	기관코드 (FK)
718	684	조사기관코드
159	684	최종수정일시
211	684	기관코드 (FK)
582	684	최종수정자ID
500	685	신청일자
520	685	지정여부
541	685	기록물고시일자
563	685	소유자우편번호
756	685	외국국가기록기관코드
780	685	협정체결기관코드 (FK)
860	685	과정코드
887	685	생년월일 (FK)
907	685	조사기관
923	685	게시글의 일련번호
1021	685	보존서고면적-고정식-시청각-오디오
1049	685	보존서고면적-고정식-시청각-사진필름앨범
269	685	차상위기관 코드
671	685	최초등록자ID
741	685	조사기관
797	685	주민번호1
814	685	위원회코드 (FK)
830	685	위원회코드
846	685	위원회코드 (FK)
355	685	SEQ_NO
718	685	종사인력일련번호
626	686	전시번호 (FK)
159	686	OBJECT_NAME
211	686	SEQ_NO
959	686	초안작성일_시작
500	686	신청자연락처
520	686	기록물지정일자
541	686	교부일자
563	686	소유자주소
943	686	기관구분
860	686	기수
887	686	강사학력일련번호
907	686	서고장비일련번호
1049	686	보존서고면적-고정식-시청각-영화필름
780	686	협정체결순번
1021	686	보존서고면적-고정식-시청각-비디오
269	686	소재지 주소코드
671	686	최초등록일시
741	686	연동시스템구분(FROM)
797	687	주민번호2
814	687	주민번호1 (FK)
846	687	심의자문코드
626	687	전시물번호
756	687	기관명
923	687	게시글의 수신자 아이디
959	687	초안작성일_끝
500	687	소장인명
520	687	국가기록물지정번호
541	687	소유자명
563	687	소유자상세주소
943	687	삭제일시
830	687	위원회명
986	687	통보년도 (FK)
1021	687	보존서고면적-고정식-시청각-사진필름앨범
1049	687	보존서고면적-이동식-고정식대비최소비율
652	687	전시번호
269	687	소재지 주소
355	687	OMISSION_DESC
718	687	성명
671	688	최종수정자ID
741	688	연동시스템명
211	688	ORG_SOURCE
814	688	주민번호2 (FK)
860	688	과정명
887	688	학력시작일자
907	688	기록관리기관구분
923	688	게시글의 제목
756	688	국가코드
780	688	협정체결년도
959	688	초안작성완료여부
500	688	소장인주민번호1
520	688	수집상태
541	688	소유자우편번호
563	688	소유자연락처
697	688	전시관번호 (FK)
943	688	최초등록자ID
986	688	통보기관코드 (FK)
1049	688	보존서고면적-이동식-고정식대비최대비율
830	689	위원회설명
846	689	심의자문명
1021	689	보존서고면적-고정식-시청각-영화필름
269	689	생성일
626	689	소장처코드 (FK)
671	689	최종수정일시
718	689	직급명
801	689	ID
756	689	외국기관주소
780	689	협정체결일자
860	689	교육일수
887	689	학력종료일자
907	689	보존서고구분
923	689	게시글의 내용
652	689	전시명
398	690	보존시설
959	690	초안검토일_시작
430	690	통합기관코드
500	690	소장인주민번호2
520	690	기록물고시일자
541	690	소유자주소
563	690	예산지원여부
741	690	연동시스템구분(TO)
943	690	최초등록일시
797	690	성명
814	690	위원유형
830	690	위원장주민번호1
846	690	심의주제
986	690	미충족항목(컬럼)코드
1021	690	보존서고면적-이동식-종이기록물
1049	690	작업실-업무면적
700	690	ID
269	690	폐지일
455	690	보존시설
718	690	CHRG_JOB_ADM
626	690	외부소장물번호 (FK)
343	690	기관코드 (FK)
860	690	교육점수
887	690	학교명
907	690	서고위치
923	690	게시글의 상위글
756	691	관련자이메일
780	691	협정내용
398	691	의뢰서구분
652	691	전시유형
959	691	초안검토일_끝
430	691	보존시설
500	691	소장인우편번호
520	691	고시내용
541	691	소유자상세주소
563	691	기록물보존장소
741	691	조사일자
943	691	최종수정자ID
1049	691	작업실-열람실면적
797	691	한자
814	691	최초등록자ID
830	691	위원장주민번호2
846	691	활동시작일자
1021	691	보존서고면적-이동식-전자기록물
269	691	기본유형
455	691	의뢰서구분
626	691	전시부스
718	691	담당업무-기록관리업무
343	691	SEQ_NO
697	692	담당시작일
756	692	외국기록기관전화번호
780	692	첨부파일ID
860	692	목표/효과
887	692	학과/전공명
907	692	총서가길이
923	692	게시글의 깊이
986	692	충족-미충족컬럼구분
652	692	전시목적
398	692	의뢰서번호
959	692	초안검토완료여부
430	692	의뢰서구분
500	692	소장인주소
520	692	인수일자
541	692	소유자연락처
563	692	기록물수량
741	692	연동여부
943	692	최종수정일시
797	692	출생지
814	692	최초등록일시
830	692	위원회시작일자
846	692	활동종료일자
1021	692	보존서고면적-이동식-시청각-오디오
1049	692	장비-공기조화설비유무
269	693	작성규칙
455	693	의뢰서번호
718	693	현보직기간
626	693	전시물상태
697	693	담당종료일
860	693	교육대상
887	693	학위명
907	693	기록물점유길이
923	693	게시글의 스텝
986	693	기준값
756	693	관련자성명
780	693	비고
398	693	스케줄링일련번호
652	693	전시설명
959	693	초안완료일_시작
215	693	기관코드 (FK)
343	693	FUNC_DESC
430	693	의뢰서번호
500	693	소장인상세주소
520	693	인수자
541	693	관리인명
563	693	기록물상태의견
741	693	연동일자
1049	693	장비-자기온습도계-서고별대수
797	694	생년월일
814	694	최종수정자ID
830	694	위원회종료일자
846	694	위원회참석자
1021	694	보존서고면적-이동식-시청각-비디오
269	694	주기사항
455	694	스케줄링일련번호
328	694	기관코드 (FK)
626	694	교체일자
718	694	이메일
697	694	현재담당자여부
756	694	기관FAX
780	694	최초등록자ID
860	694	교육시작일자
887	694	최초등록자ID
907	694	보존장비분류
923	694	게시글의 삭제유무
986	694	결과값
652	694	전시관번호 (FK)
398	695	매체등록일련번호
959	695	초안완료일_끝
142	695	매체ID
215	695	SEQ_NO
430	695	스케줄링일련번호
500	695	소장인연락처
520	695	인계자
541	695	해제확정여부
563	695	조치결과통보일자
741	695	연동수행업체명
797	695	양력음력구분
814	695	최종수정일시
830	695	최초등록자ID
846	695	결론
1021	695	보존서고면적-이동식-시청각-사진필름앨범
1049	695	장비-소화설비-자동소화시설유무
231	695	기관코드 (FK)
269	695	법적근거
455	695	매체등록일련번호
718	695	최초등록자ID
328	695	SEQ_NO
626	695	수집계획년도 (FK)
114	695	저장매체장비ID
683	695	전시관번호 (FK)
697	695	담당자소속팀명
860	696	교육종료일자
887	696	최초등록일시
907	696	보존장비형태
923	696	게시글의 조회수
986	696	최초등록자ID
756	696	직위
780	696	최초등록일시
652	696	전시장소
959	696	초안완료여부
430	696	롤일련번호
500	696	소장인과의관계
520	696	업무관리번호
541	696	최초등록일시
563	696	조치결과보고
741	696	소요비용
1049	696	장비-보안장비-패쇄회로감시장치유무
797	696	현직장명
830	696	최초등록일시
846	696	첨부파일ID
1021	696	보존서고면적-이동식-시청각-영화필름
269	696	기타사항
231	696	일련번호
626	696	수집계획일련번호 (FK)
718	696	최초등록일시
398	697	미반입사유
683	697	이력발생일자
697	697	최초등록자ID
142	697	매체유형코드
215	697	DETAIL_CD
756	697	비고
780	697	최종수정자ID
860	697	교육대상인원
887	697	최종수정자ID
907	697	보존장비제품명
923	697	최초등록자ID
986	697	최초등록일시
652	697	회사번호 (FK)
455	697	미반입사유
959	697	예고고시일_시작
328	697	ORGAN_SYNONYM
500	697	관리인명
520	697	비고
541	697	최초등록자ID
563	697	최초등록일시
741	697	최초등록자ID
797	697	현직장직위명
830	697	최종수정자ID
846	697	최초등록자ID
1021	697	서고위치
1049	697	장비-탈산처리장비유무
114	697	저장매체 장비유형코드
269	698	작성언어
718	698	최종수정자ID
626	698	소장기록물등록일련번호 (FK)
398	698	반입예정일자
697	698	최초등록일시
142	698	매체제품명
215	698	DETAIL_NM
430	698	미반입사유
860	698	평가기준
887	698	최종수정일시
907	698	수량
923	698	최초등록일시
986	698	최종수정자ID
756	698	최초등록자ID
780	698	최종수정일시
455	698	반입예정일자
652	698	전시시작일자
959	698	예고고시일_끝
231	698	주소코드
500	699	승인여부
520	699	최초등록일시
541	699	최종수정일시
563	699	최초등록자ID
741	699	최초등록일시
1049	699	장비-소독처리장비유무
797	699	현직장주소
830	699	최종수정일시
846	699	최초등록일시
1021	699	총서가길이(Km)
114	699	저장매체장비장소코드
269	699	상세정도
683	699	전시관이력내용
718	699	최종수정일시
308	699	기관코드 (FK)
398	699	작성자부서
697	699	최종수정자ID
631	699	SID (FK)
142	699	매체제품코드
430	699	반입예정일자
756	699	최초등록일시
860	699	교육내용
907	699	도일일자
923	699	최종수정자ID
986	699	최종수정일시
652	699	전시종료일자
231	700	주소명
455	700	작성자부서
959	700	예고고시차수
500	700	승인일자
520	700	최초등록자ID
541	700	최종수정자ID
563	700	최종수정일시
741	700	최종수정자ID
797	700	현직장전화번호
846	700	최종수정자ID
1021	700	기록물점유길이(Km)
1049	700	보존환경유지기준-종이기록물-최소온도
114	700	저장매체장비유형이름
683	700	투입인력수
269	700	홈피주소
718	700	전화번호
626	700	최초등록자ID
398	700	작성자ID
308	700	작성구분코드
697	700	최종수정일시
142	701	매체저장용량
430	701	작성자부서
860	701	과정평가점수
907	701	최초등록자ID
923	701	최종수정일시
756	701	최종수정자ID
455	701	작성자ID
652	701	전시담당자ID
959	701	예고고시완료여부
231	701	시작일자
500	701	제목
520	701	최종수정일시
563	701	최종수정자ID
741	701	최종수정일시
1049	701	보존환경유지기준-종기기록물-최대온도
797	701	현직장FAX
846	701	최종수정일시
1021	701	작업실-업무면적
114	701	저장매체장비장소이름
269	701	차상위 기관명
683	701	회사번호 (FK)
626	701	최초등록일시
308	702	작성일자
398	702	최초등록자ID
142	702	매체표면수량
430	702	작성자ID
756	702	최종수정일시
860	702	기타사항
907	702	최초등록일시
923	702	첨부파일
652	702	비고
231	702	종료일자
455	702	최초등록자ID
959	702	표준전문위원회심의일
500	702	기록물형태
520	702	최종수정자ID
563	702	첨부파일ID
797	702	자택주소
1021	702	작업실-열람실면적
1049	702	보존환경유지기준-전자기록물-최소온도
114	702	저장매체장비구분점검용코드
683	702	총투입비용
269	703	최상위기관명
626	703	최종수정자ID
398	703	최초등록일시
142	703	매체사용여부
430	703	최초등록자ID
860	703	첨부파일ID
907	703	최종수정자ID
455	703	최초등록일시
652	703	최초등록자ID
959	703	표준전문위원회심의차수
500	704	기록물수량
520	704	첨부파일ID
1049	704	보존환경유지기준-전자기록물-최대온도
797	704	자택전화
1021	704	장비-공기조화설비유무
114	704	MB당예상복구시간
269	704	예비삭제 플래그
308	704	작성기관명
683	704	최초등록자ID
626	704	최종수정일시
398	704	최종수정자ID
142	704	매체보존위치코드
430	704	최초등록일시
860	704	최초등록자ID
907	704	최종수정일시
652	705	최초등록일시
455	705	최종수정자ID
959	705	표준전문위원회심의완료여부
500	705	기록물단위
797	705	핸드폰
1021	705	장비-자기온습도계-서고별대수
1049	705	보존환경유지기준-시청각-자기매체-최소온도
114	705	등록일시
308	705	자료출처
683	705	최초등록일시
248	705	기관코드 (FK)
269	705	예비삭제일
398	705	최종수정일시
142	706	이전 매체ID
430	706	최종수정자ID
860	706	최초등록일시
455	706	최종수정일시
652	706	최종수정자ID
959	706	국가기록관리위원회심의일
500	706	미승인사유
843	706	주민번호1 (FK)
1049	706	보존환경유지기준-시청각-자기매체-최대온도
797	706	최초등록자ID
1021	706	장비-소화설비-자동소화시설유무
114	706	수정일시
269	706	기관역사
308	706	저작자
683	706	최종수정자ID
248	706	일련번호
878	707	개설년도 (FK)
142	707	마이그레이션수량
430	707	최종수정일시
860	707	최종수정자ID
893	707	강사성명
652	707	최종수정일시
959	707	국가기록관리위원회심의차수
287	707	기관코드 (FK)
500	707	첨부파일수
843	707	주민번호2 (FK)
797	707	최초등록일시
1021	707	장비-보안장비-패쇄회로감시장치유무
1049	707	보존환경유지기준-시청각-필름매체-최소온도
114	707	수정자
308	707	수정종류코드
683	707	최종수정일시
269	708	상세유형
720	708	행사번호 (FK)
739	708	행사번호
816	708	주민번호1 (FK)
878	708	과정코드 (FK)
142	708	최종마이그레션일시
860	708	최종수정일시
893	708	생년월일
541	708	국가기록물지정번호 (FK)
959	708	국가기록관리위원회심의완료여부
248	708	관리자코드
287	709	CHANGE_YMD
500	709	기록물주요내용
843	709	학력일련번호
1049	709	보존환경유지기준-시청각-필름매체-최대온도
797	709	최종수정자ID
1021	709	장비-탈산처리장비유무
114	709	저장매체진본구분코드
308	709	수정내용
720	709	행사부서 (FK)
739	709	행사부서
816	709	주민번호2 (FK)
878	709	기수 (FK)
142	709	등록일시
757	709	조사년도
248	710	관리자직책
541	710	지정해제일련번호
959	710	확정고시일(년월)
500	710	최초등록일시
797	710	최종수정일시
1021	710	장비-소독처리장비유무
1049	710	보존환경유지기준-행정박물-최소온도
114	710	저장매체장비GROUP CD
308	710	생략내용
720	710	행사참여자번호
816	710	경력일련번호
893	710	사용자ID
878	710	과목코드
287	711	CHANGE_SCALE
567	711	국가기록물지정번호 (FK)
757	711	생산시스템구분
843	711	학력시작일자
739	711	행사명
959	711	확정고시차수
248	711	관리자명
500	711	최초등록자ID
1049	711	보존환경유지기준-행정박물-최대온도
1021	711	보존환경유지기준-종이기록물-온도
308	711	작성종류코드
893	711	이메일
983	712	표준순번
541	712	해제직권구분
287	712	CHANGE_CONTENTS
757	712	조사기관
843	712	학력종료일자
567	712	지정해제일련번호 (FK)
248	712	시작일자
720	712	참여자성명
739	712	행사구분
816	712	경력시작일자
959	712	확정고시완료여부
500	712	최종수정일시
668	712	회사번호
878	712	과목명
1021	712	보존환경유지기준-전자기록물-온도
1049	712	보존환경유지기준-종이기록물-최소습도
893	713	강사구분
541	713	지정해제요청일
567	713	첨부파일일련번호
757	713	시스템세부구분
843	713	학교명
683	713	자료일련번호
720	713	소속기관명
739	713	행사유형
816	713	경력종료일자
959	713	산업표준심의위원회제출여부
248	713	종료일자
1001	713	표준순번
500	714	최종수정자ID
1049	714	보존환경유지기준-종이기록물-최대습도
878	714	강사성명 (FK)
1021	714	보존환경유지기준-시청각-자기매체-온도
893	714	현직-소속명
541	714	지정해제요청사유
519	714	신청년도 (FK)
843	714	학과/전공명
668	714	회사명
720	715	직급명
739	715	행사목적
816	715	경력내용
959	715	최초등록자ID
1001	715	이력순번
500	715	첨부파일ID
983	715	한글표준명
878	715	생년월일 (FK)
1021	715	보존환경유지기준-시청각-필름매체-온도
1049	715	보존환경유지기준-전자기록물-최소습도
567	715	저장장소ID
757	715	항목
893	715	현직-직위명
683	715	자료명
541	715	신청자명
519	716	신청서등록일련번호 (FK)
843	716	학위명
668	716	사업자등록번호
720	716	연락처
739	716	행사일시
816	716	최초등록자ID
959	716	최초등록일시
983	716	영문표준명
1049	716	보존환경유지기준-전자기록물-최대습도
878	716	강의일시
1021	716	보존환경유지기준-행정박물-온도
757	716	조사일자
567	716	대상파일명
893	716	자택주소
683	717	자료구분
541	717	신청자연락처
519	717	첨부파일일련번호
843	717	최초등록자ID
1001	717	표준분야코드
668	717	대표자명
720	717	이메일
739	717	행사장소
816	717	최초등록일시
959	717	최종수정자ID
983	717	표준번호
878	717	강의평가점수
1021	717	보존환경유지기준-종이기록물-습도
1049	717	보존환경유지기준-시청각-자기매체-최소습도
144	718	매체예시일련번호
567	718	최초등록일시
700	718	자료일련번호 (FK)
757	718	조사내용
893	718	자택전화
683	718	생산자(저자)
541	718	검토일자
1001	718	한글표준명
843	718	최초등록일시
668	718	연락처
720	718	사용자ID
739	718	첨부파일ID
816	718	최종수정자ID
959	718	최종수정일시
983	719	고시번호
1049	719	보존환경유지기준-시청각-자기매체-최대습도
878	719	최초등록자ID
1021	719	보존환경유지기준-전자기록물-습도
519	719	신청파일구분
757	719	최초등록자ID
567	719	최초등록자ID
700	719	대출일시
893	719	핸드폰
683	719	생산년도
541	719	지정해제검토사유
651	719	홍보물번호
843	719	최종수정자ID
1001	719	영문표준명
115	719	사용일자
668	719	주소
144	720	생산기관코드
720	720	최초등록자ID
739	720	최초등록자ID
816	720	최종수정일시
983	720	적용범위
878	720	최초등록일시
1021	720	보존환경유지기준-시청각-자기매체-습도
1049	720	보존환경유지기준-시청각-필름매체-최소습도
519	720	파일명
567	720	최종수정일시
757	720	최초등록일시
893	720	팩스번호
683	720	생산기관(출판사)
541	720	조사자
1001	721	표준번호
843	721	최종수정일시
115	721	저장매체장비ID
324	721	요청분류(KH011)
668	721	협력회사소재지코드
144	721	생산기관명
720	721	최초등록일시
739	721	최초등록일시
700	721	자료대출상태
983	721	표준유형
1049	721	보존환경유지기준-시청각-필름매체-최대습도
628	721	외부소장물번호
651	721	홍보물구분
878	721	최종수정자ID
1021	721	보존환경유지기준-시청각-필름매체-습도
519	721	저장장소ID
757	721	최종수정자ID
567	722	최종수정자ID
893	722	저서
683	722	발행주기
541	722	심의일자
1001	722	고시번호
144	722	생산년도
324	722	일련번호
668	722	홈페이지U RL
700	722	자료반납예정일자
720	722	최종수정자ID
739	722	최종수정자ID
983	722	담당자
271	722	ORGAN_CD
651	722	홍보물명
878	722	최종수정일시
1021	722	보존환경유지기준-행정박물-습도
1049	722	보존환경유지기준-행정박물-최소습도
519	723	최초등록일시
231	723	NOTICE_SEQ_NO
757	723	최종수정일시
893	723	최초등록자ID
115	723	전체용량
683	723	위치정보
541	723	지정해제심의인
1001	723	적용범위
304	723	세부유형코드
628	723	외부소장물명칭
668	723	주요이력
144	723	REC_PROD_TERM
720	723	최종수정일시
739	723	최종수정일시
700	724	반납일시
983	724	담당자소속팀명
1049	724	보존환경유지기준-행정박물-최대습도
271	724	DEL_DT
651	724	홍보물주제
1021	724	보존환경유지기준-공기질-미세먼지
519	724	최초등록자ID
893	724	최초등록일시
115	724	사용용량
683	724	등록일시
250	724	ARID
541	724	해제확정여부
231	724	NOTI_USR_ID
207	724	ARID
1001	724	표준유형
328	724	ID
144	725	기록물관리번호
628	725	생산년도
668	725	비고
700	725	최초등록자ID
983	725	지원담당
651	725	홍보물목적
1021	725	보존환경유지기준-공기질-이산화황
1049	725	보존환경유지기준-공기질-미세먼지
519	725	최종수정일시
304	725	일련번호
893	725	최종수정자ID
115	725	볼륨수량
683	725	자료관리번호
250	725	SEQ_NO
541	725	지정해제통보일자
207	726	SEQ_NO
1001	726	담당자
330	726	ID
271	726	ORGAN_NM
628	726	소장처명
668	726	최초등록자ID
144	726	기록물제목
231	726	NOTICE_DIV
700	726	최초등록일시
983	726	지원담당자소속명
1049	726	보존환경유지기준-공기질-이산화황
651	726	제작자ID
1021	726	보존환경유지기준-공기질-산화질소
304	726	유형분류(코드KH001)
519	726	최종수정자ID
893	727	최종수정일시
115	727	파일수량
683	727	목차
250	727	CAREER_DESC
541	727	지정해제사유
207	727	OP_DESC
1001	727	담당자소속팀명
144	727	문서구성내용
271	727	USR_ID
507	727	연도
628	727	전화번호
668	727	최초등록일시
231	727	CONF_USR_ID
700	727	최종수정자ID
983	727	제정일
651	728	등록자ID
1021	728	보존환경유지기준-공기질-오존
1049	728	보존환경유지기준-공기질-산화질소
304	728	유형차수
115	728	등록일시
324	728	확인사용자ID
683	728	자료내용
250	728	FST_REG_DT
541	728	기록물고시일자
207	728	OP_FROM_YMD
1001	728	지원담당
271	728	USR_NM
628	728	크기
668	728	최종수정자ID
144	728	기타사항
231	729	NOTICE_DT
700	729	최종수정일시
983	729	개정일
1049	729	보존환경유지기준-공기질-오존
651	729	제작부서
1021	729	보존환경유지기준-공기질-포름알데히드
304	729	상위유형일련번호
324	729	요청내용
507	729	일반기록물
683	729	삭제일자
250	729	FST_REGR_ID
541	729	고시내용
866	729	개설년도 (FK)
207	729	OP_TO_YMD
1001	729	지원담당자소속명
144	730	사료적가치
628	730	유형
668	730	최종수정일시
231	730	CONF_DT
983	730	폐지일
651	730	제작회사 (FK)
1021	730	보존환경유지기준-공기질-일산화탄소
1049	730	보존환경유지기준-공기질-포름알데히드
704	730	ID
304	730	유형명
324	730	요청상태(코드KH012)
683	730	첨부파일ID
250	731	LST_UPD_DT
507	731	조사연구검토서
541	731	지정서회수일자
866	731	과정코드 (FK)
207	731	FST_REG_DT
1001	731	제정일
628	731	기본설명
144	731	행정적가치
231	731	NOTICE_CONTS
983	731	유지일
1049	731	보존환경유지기준-공기질-일산화탄소
651	731	제작일자
1021	731	보존환경유지기준-공기질-휘발성유기화합물
304	731	최초등록일시
324	732	최초등록일시
507	732	회의록
683	732	비고
250	732	LST_UPDR_ID
541	732	최초등록일시
866	732	기수 (FK)
207	732	FST_REGR_ID
1001	732	개정일
144	732	증빙적가치
628	732	이미지파일명
231	732	NOTI_USR_NM
983	732	고시일
651	733	수량
1021	733	보존환경유지기준-보존서고-조명-룩스
1049	733	보존환경유지기준-공기질-휘발성유기화합물
938	733	조사년도
304	733	최초등록자ID
324	733	최초등록자ID
683	733	최초등록자ID
507	733	시청각기록물
541	733	최초등록자ID
866	733	수강자명
207	733	LST_UPD_DT
1001	733	폐지일
628	733	비고
144	734	매체수록종류
231	734	NOTI_ORGAN_CD
983	734	최종상태
1049	734	보존환경유지기준-보존서고-조명-최소룩스
651	734	소요예산
1021	734	보존환경유지기준-전시관-조명-룩스
304	734	최종수정일시
938	734	조사기관
324	734	최종수정일시
421	734	통합기관코드
507	734	비밀기록물
683	734	최초등록일시
541	734	최종수정일시
866	734	소속기관명
207	734	LST_UPDR_ID
965	734	조사년도
1001	734	유지일
144	735	MEDIA_REC_CONT
395	735	DVD관리번호
628	735	최초등록자ID
905	735	조사년도 (FK)
231	735	NOTI_ORGAN_NM
983	735	주요내용
1049	735	보존환경유지기준-보존서고-조명-최대룩스
651	735	첨부파일ID
938	735	기록관시스템구분
1021	735	전산장비-주전산기유무
304	735	최종수정자ID
324	735	최종수정자ID
421	735	롤일련번호
683	735	최종수정자ID
448	736	매체등록일련번호
507	736	정부간행물
541	736	최종수정자ID
1001	736	고시일
965	736	조사기관
395	736	스케줄링일련번호
628	736	최초등록일시
116	736	매체수록오류구분
144	736	공개여부
905	736	조사기관 (FK)
983	736	요약서-첨부파일ID
1049	736	보존환경유지기준-전시관-조명-최소룩스
651	736	비고
866	736	소속팀명
1021	736	전산장비-저장장치유무
892	737	강사성명 (FK)
938	737	품목구분
324	737	대표표명(전거명)
421	737	보관장소(SV019)
448	737	스케줄링일련번호
507	737	행정박물류
683	737	최종수정일시
541	737	첨부파일ID
965	737	전산장일련번호
1001	737	최종상태
144	737	공개구분코드
628	737	최종수정자ID
116	737	매체수록오류메세지
905	737	기록관시스템구분 (FK)
983	737	원문파일-첨부파일ID
1049	738	보존환경유지기준-전시관-조명-최대룩스
651	738	최초등록자ID
866	738	담당업무명
892	738	생년월일 (FK)
1021	738	전산장비-입력장비유무
324	738	전거종류(KH001)
395	738	작업완료여부
421	738	스케줄링일련번호
507	738	이중보존매체
1001	738	주요내용
687	738	I D
628	738	최종수정일시
116	739	매체수록오류원인
144	739	OPN_SCT_CONT
905	739	품목구분 (FK)
938	739	시스템세부구분
448	739	작업완료여부
983	739	타당성검토보고서-첨부파일ID
1049	739	전산장비-주전산기유무
651	739	최초등록일시
866	739	직급명
1021	739	전산장비-통신장비유무
892	739	강사경력일련번호
965	739	전산장비명
395	739	반출의뢰여부
683	739	회사번호 (FK)
1001	740	요약서-첨부파일ID
144	740	변동사항
938	740	조사일자
116	740	오류처리결과
905	740	세부규격코드
421	740	작업완료여부
983	740	변동사항
448	740	반출의뢰여부
1049	740	전산장비-저장장치유무
651	740	최종수정자ID
866	740	핸드폰
1021	740	전산장비-열람장비유무
965	740	전산제품명
395	740	RFID사용여부
683	740	원어명
1001	741	원문파일-첨부파일ID
116	741	FST_REGR_ID
144	741	비고
892	741	경력시작일자
938	741	구매구분
421	741	반출의뢰여부
448	741	RFID사용여부
983	741	버전정보
1049	741	전산장비-입력장비유무
651	741	최종수정일시
866	741	이메일
1021	741	M/F장비-촬영기유무
965	742	수량
581	742	소장처코드
395	742	최초등록자ID
905	742	세부규격값
1001	742	타당성검토보고서-첨부파일ID
144	742	최초등록자ID
892	742	경력종료일자
938	742	수량
116	742	FST_REG_DT
421	743	RFID사용여부
983	743	보류사유
448	743	최초등록자ID
1049	743	전산장비-통신장비유무
866	743	총점
1021	743	M/F장비-현상기유무
965	743	도입일자
395	743	최초등록일시
581	743	소장기록물등록일련번호
905	743	최초등록자ID
1001	743	변동사항
116	744	LST_UPDR_ID
144	744	최초등록일시
892	744	경력기관
938	744	구입가격
421	744	최초등록자ID
448	744	최초등록일시
983	744	최초등록자ID
1049	744	전산장비-열람장비유무
866	744	수료여부
1021	744	M/F장비-판독복사기유무
965	744	최초등록자ID
395	744	최종수정자ID
905	744	최초등록일시
1001	745	버전정보
144	745	최종수정자ID
892	745	경력내용
938	745	구입일자
116	745	LST_UPD_DT
421	745	최초등록일시
581	745	통합기관코드 (FK)
983	745	최초등록일시
448	745	최종수정자ID
1049	745	M/F장비-촬영기유무
866	745	최초등록자ID
1021	745	최초등록자ID
965	745	최초등록일시
395	745	최종수정일시
905	746	최종수정자ID
1001	746	이력구분
530	746	수집계획년도 (FK)
550	746	수집계획년도
565	746	주제분류코드
144	746	최종수정일시
892	746	최초등록자ID
938	746	최초등록자ID
581	746	주제분류코드 (FK)
421	746	최종수정자ID
448	746	최종수정일시
983	746	최종수정자ID
1049	746	M/F장비-현상기유무
866	746	최초등록일시
1021	746	최초등록일시
965	747	최종수정자ID
905	747	최종수정일시
1001	747	보류사유
530	747	수집계획일련번호 (FK)
550	747	수집계획일련번호
892	747	최초등록일시
938	747	최초등록일시
421	748	최종수정일시
581	748	제목
983	748	최종수정일시
1049	748	M/F장비-판독복사기유무
866	748	최종수정자ID
1021	748	최종수정자ID
965	748	최종수정일시
565	748	주제분류명
1001	748	최종수정자ID
530	748	소장기록물등록일련번호 (FK)
892	749	최종수정자ID
938	749	최종수정자ID
